Fecha,TMAX,TMIN,Prec,TMEDIA,GD_Tb2,Fuente,TipoDato,CalidadDato,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-26,20.000,9.000,3.800,14.500,12.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-08-27,20.000,6.000,0.000,13.000,11.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-08-28,22.000,6.000,0.000,14.000,12.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-08-29,23.000,5.000,2.900,14.000,12.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-08-30,21.000,8.000,0.400,14.500,12.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-08-31,19.000,5.000,0.000,12.000,10.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-09-01,22.000,5.000,10.200,13.500,11.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-09-02,22.000,11.000,0.000,16.500,14.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-09-03,15.000,5.000,4.200,10.000,8.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-09-04,9.000,2.000,8.600,5.500,3.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-09-05,11.000,2.000,1.600,6.500,4.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-09-06,15.000,0.000,0.000,7.500,5.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-09-07,17.000,3.000,0.000,10.000,8.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
2026-09-08,20.000,6.000,0.000,13.000,11.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-26T11:33:45+00:00
