Fecha,TMAX,TMIN,Prec,TMEDIA,GD_Tb2,Fuente,TipoDato,CalidadDato,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-15,16.000,7.000,5.800,11.500,9.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-16,18.000,6.000,4.700,12.000,10.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-17,13.000,4.000,0.000,8.500,6.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-18,17.000,1.000,0.000,9.000,7.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-19,22.000,6.000,0.000,14.000,12.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-20,19.000,8.000,0.000,13.500,11.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-21,10.000,3.000,1.200,6.500,4.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-22,11.000,2.000,1.200,6.500,4.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-23,12.000,0.000,0.000,6.000,4.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-24,16.000,0.000,0.000,8.000,6.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-25,17.000,3.000,0.000,10.000,8.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-26,17.000,6.000,1.200,11.500,9.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-27,17.000,7.000,6.800,12.000,10.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
2026-08-28,16.000,7.000,4.000,11.500,9.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-15T11:24:16+00:00
