Fecha,TMAX,TMIN,Prec,TMEDIA,GD_Tb2,Fuente,TipoDato,CalidadDato,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-01,16.000,4.000,1.200,10.000,8.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-02,18.000,4.000,4.500,11.000,9.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-03,17.000,5.000,0.000,11.000,9.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-04,15.000,2.000,0.700,8.500,6.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-05,9.000,0.000,3.100,4.500,2.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-06,9.000,-1.000,1.300,4.000,2.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-07,15.000,-1.000,0.000,7.000,5.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-08,21.000,4.000,0.000,12.500,10.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-09,14.000,5.000,0.000,9.500,7.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-10,10.000,1.000,0.600,5.500,3.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-11,10.000,0.000,0.000,5.000,3.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-12,14.000,-1.000,0.000,6.500,4.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-13,20.000,6.000,0.000,13.000,11.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
2026-09-14,17.000,7.000,7.200,12.000,10.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-01T15:25:34+00:00
