Fecha,TMAX,TMIN,Prec,TMEDIA,GD_Tb2,Fuente,TipoDato,CalidadDato,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-28,20.000,4.000,0.000,12.000,10.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-08-29,21.000,7.000,2.500,14.000,12.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-08-30,22.000,7.000,4.100,14.500,12.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-08-31,21.000,8.000,0.500,14.500,12.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-01,16.000,6.000,2.400,11.000,9.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-02,19.000,4.000,2.700,11.500,9.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-03,15.000,5.000,2.400,10.000,8.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-04,10.000,3.000,5.200,6.500,4.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-05,10.000,0.000,2.200,5.000,3.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-06,15.000,-2.000,0.000,6.500,4.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-07,18.000,3.000,0.000,10.500,8.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-08,21.000,5.000,0.000,13.000,11.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-09,23.000,6.000,0.000,14.500,12.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
2026-09-10,20.000,8.000,0.000,14.000,12.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-28T21:19:45+00:00
