Fecha,TMAX,TMIN,Prec,TMEDIA,GD_Tb2,Fuente,TipoDato,CalidadDato,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-08-29,22.000,6.000,1.200,14.000,12.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-08-30,21.000,7.000,0.000,14.000,12.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-08-31,21.000,9.000,1.200,15.000,13.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-01,16.000,7.000,0.000,11.500,9.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-02,18.000,5.000,0.000,11.500,9.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-03,16.000,3.000,0.600,9.500,7.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-04,10.000,2.000,4.800,6.000,4.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-05,12.000,0.000,0.000,6.000,4.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-06,14.000,-1.000,0.000,6.500,4.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-07,16.000,0.000,0.000,8.000,6.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-08,19.000,3.000,0.000,11.000,9.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-09,21.000,6.000,0.000,13.500,11.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-10,18.000,10.000,10.800,14.000,12.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
2026-09-11,18.000,7.000,0.000,12.500,10.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-08-29T15:33:01+00:00
