Fecha,TMAX,TMIN,Prec,TMEDIA,GD_Tb2,Fuente,TipoDato,CalidadDato,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-07-30,17.000,5.000,3.800,11.000,9.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-07-31,18.000,11.000,0.900,14.500,12.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-01,17.000,6.000,0.000,11.500,9.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-02,14.000,4.000,3.000,9.000,7.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-03,18.000,5.000,0.000,11.500,9.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-04,17.000,2.000,3.600,9.500,7.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-05,15.000,5.000,4.800,10.000,8.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-06,11.000,3.000,4.200,7.000,5.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-07,9.000,1.000,5.400,5.000,3.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-08,8.000,-1.000,3.000,3.500,1.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-09,10.000,0.000,0.600,5.000,3.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-10,10.000,-1.000,0.000,4.500,2.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-11,13.000,-3.000,0.000,5.000,3.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
2026-08-12,13.000,2.000,0.000,7.500,5.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-07-30T12:47:59+00:00
