Fecha,TMAX,TMIN,Prec,TMEDIA,GD_Tb2,Fuente,TipoDato,CalidadDato,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-12,10.000,0.000,0.300,5.000,3.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-13,13.000,-3.000,0.000,5.000,3.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-14,18.000,2.000,0.000,10.000,8.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-15,12.000,3.000,0.800,7.500,5.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-16,15.000,0.000,0.000,7.500,5.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-17,25.000,6.000,0.000,15.500,13.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-18,21.000,8.000,10.600,14.500,12.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-19,26.000,8.000,16.200,17.000,15.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-20,22.000,11.000,6.000,16.500,14.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-21,15.000,6.000,0.000,10.500,8.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-22,18.000,4.000,0.000,11.000,9.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-23,23.000,13.000,0.000,18.000,16.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-24,21.000,13.000,0.600,17.000,15.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
2026-09-25,16.000,6.000,3.000,11.000,9.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-12T13:56:04+00:00
