Fecha,TMAX,TMIN,Prec,TMEDIA,GD_Tb2,Fuente,TipoDato,CalidadDato,Latitud_grilla,Longitud_grilla,Elevacion_grilla_m,Emision_UTC
2026-09-16,18.000,0.000,0.000,9.000,7.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-17,24.000,8.000,0.000,16.000,14.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-18,27.000,12.000,0.000,19.500,17.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-19,28.000,11.000,0.000,19.500,17.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-20,23.000,13.000,11.400,18.000,16.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-21,16.000,5.000,0.600,10.500,8.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-22,13.000,3.000,0.000,8.000,6.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-23,21.000,4.000,0.600,12.500,10.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-24,24.000,7.000,3.000,15.500,13.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-25,12.000,3.000,3.000,7.500,5.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-26,17.000,0.000,0.000,8.500,6.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-27,22.000,4.000,0.200,13.000,11.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-28,18.000,11.000,3.000,14.500,12.500,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
2026-09-29,21.000,9.000,8.200,15.000,13.000,METEOBAHIA_XML_CORONEL_FALCON,Pronostico,Pronostico_deterministico_Coronel_Falcon,,,,2026-09-16T15:22:06+00:00
